YFL008W,0.51876,1.551,0.06265,-1.7858,-1.7618,-0.63352,1.551,1.9111,0.75882,-0.27343,-1.1377,-0.77756,-0.29744,0.71081,0.63879,-0.081386,-0.39346,-1.0176,-0.20142,0.23069,-0.60952
YFL054C,-1.3807,-0.27073,1.1722,-1.4917,-0.93672,-0.43722,-0.43722,1.1167,0.11777,0.11777,-1.6027,0.0067682,0.17327,0.95025,1.3387,-0.49272,-0.54822,0.0067682,0.83925,1.2277,0.89475
YGL038C,1.0822,0.85664,0.53441,-1.9145,-1.85,-1.3345,0.72775,1.63,0.98552,0.63108,-1.2056,-0.78669,-0.14225,0.92108,0.79219,-0.077804,-0.045582,-0.43225,-0.30336,0.083306,0.50219
YGL089C,0.79962,0.36507,-1.0351,0.41335,-0.84201,0.5582,2.7309,2.3447,1.7653,-0.21433,0.027086,-1.0351,-0.26261,0.41335,-0.21433,-0.35918,-1.518,-1.0834,-0.74544,-1.2766,-0.069481
YLR103C,1.5884,1.6362,0.39331,-1.3276,-1.6941,-0.73803,1.5724,1.7318,0.48891,-0.11659,-1.1842,-0.97705,-0.13253,0.8076,0.44111,-0.35561,-0.43528,-0.91331,-0.65836,0.042751,-0.020987
YLR120C,2.2167,1.7558,1.8396,-0.50692,0.079717,-0.33931,0.54064,1.253,0.20542,0.20542,-0.80023,-0.42311,-0.38121,0.66635,-0.50692,-1.1774,-0.46501,-1.1774,-0.92594,-0.59072,-0.38121
YLR286C,0.42622,-0.67098,-0.96535,-2.1696,-1.9823,-1.8752,0.39945,1.2826,0.45298,0.53326,-0.48365,-0.5907,0.26565,1.229,0.45298,0.29241,0.6403,-0.028719,-0.34985,0.21213,0.85439
YLR313C,1.6479,1.8323,0.87321,-1.0266,-1.4508,-0.82372,1.3897,1.4266,0.30142,-0.012147,-0.93439,-0.98973,-0.067481,0.7072,0.52275,-0.23349,-0.43638,-0.98973,-0.54705,0.11697,-0.012147
YMR048W,0.0052069,1.3776,0.67616,-1.4282,-1.0622,-0.39126,2.1705,1.9876,0.27969,-0.23877,-1.6112,-0.90972,-0.60475,0.79815,0.18819,-0.39126,-0.63524,-1.1537,-0.36076,-0.11678,-0.45226
YNL102W,0.42273,0.93163,0.21916,-1.6856,-2.0345,-0.69686,1.3242,1.6877,0.64083,-0.17342,-1.2058,-0.69686,0.13192,0.97525,0.78623,-0.042556,-0.26066,-0.7114,-0.14434,0.48089,0.030144
YOL017W,1.862,1.6694,0.032103,-1.3323,-1.6854,-0.5618,1.4446,1.5409,0.25682,-0.43339,-1.1718,-0.88284,1.96E-17,0.67417,0.32103,-0.27288,-0.48155,-0.88284,-0.30498,0.22472,-0.096309
YOR288C,1.0594,1.9577,1.0274,-1.3145,-0.89747,-0.70499,1.0915,1.3802,0.22535,-0.063378,-1.3145,-0.57666,-0.12754,0.48199,0.35367,-0.76915,-0.12754,-0.44834,-0.5125,-0.063378,0.38575
YOR368W,0.94139,2.1865,0.45091,-1.6242,-0.7187,-1.2092,1.6582,1.7337,-1.1337,0.33772,-1.2469,-0.30367,-0.83188,0.75274,0.52637,-0.86961,0.22453,-0.30367,-0.41686,0.22453,-0.64324
YPL153C,1.4283,1.356,0.16349,-1.4084,-1.9143,-0.81218,1.3921,1.4463,0.39838,-0.27014,-1.2458,-1.029,0.14543,0.86815,0.6152,-0.10753,-0.34241,-0.68571,-0.21594,0.34418,0.00088137
YBR088C,1.654,1.607,0.11411,-1.6139,-1.9547,-0.89681,1.2896,1.4542,0.25517,-0.1445,-1.2495,-0.744,0.19639,0.91344,0.44324,-0.30907,-0.32082,-0.77926,-0.42662,0.30219,0.13762
YCL027W,1.4703,1.6847,0.9987,-1.2737,-0.71635,-0.030327,1.5132,1.3417,0.52706,0.098301,-1.3166,-0.11608,0.098301,0.74144,0.055425,-0.93073,-1.0594,-0.67347,-0.030327,-0.33046,0.012549
YDL003W,1.5737,1.4567,0.09932,-1.5155,-2.1357,-1.2698,1.2695,1.3397,0.50887,-0.087904,-1.0123,-0.8836,0.19293,0.778,0.53227,-0.052799,-0.26343,-0.55596,-0.31023,0.25144,0.22804
YDR507C,1.3382,1.3927,0.066469,-1.714,-2.1501,-1.0418,1.2292,1.6471,0.81137,0.12097,-0.87828,-0.7511,0.011964,0.7932,0.7932,-0.04254,-0.33323,-0.87828,-0.38774,0.17548,-0.26056
YDR517W,0.43548,1.0848,0.5978,-1.1877,-0.97126,-0.32199,0.38138,0.81422,0.056745,0.5978,-0.59252,0.21906,0.81422,1.8963,0.92244,-0.32199,-0.64663,-0.32199,0.11085,0.056745,1.193
YER070W,1.5612,1.2622,0.35201,-1.5593,-2.3005,-1.8584,0.85911,1.3012,0.48204,0.20899,-0.8182,-0.8182,0.14398,0.97613,0.62506,0.10497,0.026956,-0.41512,-0.22009,0.37802,0.49504
YER152C,-0.48673,0.13461,-0.011589,-1.8025,-1.5832,-0.92533,0.20771,1.3042,0.8656,0.53666,-0.74258,-1.035,-0.23089,1.8159,1.889,0.68285,-0.55983,-0.74258,-0.048139,0.42701,1.0849
YJL073W,1.0598,1.9642,0.71203,-1.398,-1.2821,-0.65604,0.82796,1.4772,0.31784,0.10915,-0.93429,-0.60966,-0.30822,0.27146,0.54971,-0.21547,0.039588,-0.40097,-0.23866,0.22509,-0.28504
YKL113C,1.0193,1.4684,0.18746,-1.7091,-1.8921,-0.36153,1.6514,1.7679,0.35382,-0.078718,-1.3597,-0.86062,0.2041,0.91945,0.47028,-0.32826,-0.51126,-0.77744,-0.44471,0.13755,0.28728
YOL090W,0.66318,1.354,0.54804,-1.8122,-1.6011,-0.92948,1.3156,1.6994,0.49048,0.14508,-1.1789,-0.7184,-0.14274,0.87425,0.72074,-0.31544,-0.06599,-0.66084,-0.43057,0.33697,-0.0084243
YBR070C,0.92516,1.6472,0.76667,-1.4346,-1.6811,-0.55407,1.066,1.6119,0.43208,0.15033,-1.3289,-0.76538,-0.11382,1.0308,0.80189,-0.16665,-0.14904,-0.90626,-0.44841,0.30882,0.50252
YDL018C,1.5997,2.1863,0.69138,-1.2955,-1.4091,-0.78461,1.2591,1.5997,0.36969,0.10477,-1.428,-0.76569,-0.0087692,0.97523,0.40754,-0.38723,-0.59538,-0.76569,-0.59538,0.085846,0.35077
YEL064C,0.059859,1.0475,0.41901,-2.0651,-1.1673,-1.0775,1.257,1.6162,-0.38908,0.32922,-0.89789,0.02993,-0.059859,1.1673,0.86796,-0.20951,0.53873,-0.26937,0.059859,0.77817,0.47887
YGR221C,0.88632,1.1144,-0.39674,-1.6941,-2.1788,-1.7938,0.55843,1.4423,0.74376,0.087971,-0.96699,-0.96699,-0.040335,1.0859,0.90058,0.47289,0.01669,-0.33972,0.002434,0.58694,0.70099
YHR127W,-1.2573,0.80664,0.11866,-2.2893,-0.76589,0.56093,1.8386,1.6912,-0.028766,-0.22533,-1.503,-0.27447,0.069517,0.56093,0.41351,-0.71675,-0.37276,-0.37276,-0.028766,0.21694,-0.81503
YHR153C,1.8305,2.2288,0.31318,-0.69204,-1.3559,-0.88171,0.90114,1.527,0.028681,-0.33168,-1.2231,-0.9955,-0.36961,0.67354,0.047647,-0.38858,-0.59721,-0.93861,-0.57824,0.047647,0.12351
YIL026C,0.90959,1.4715,0.29954,-1.4022,-1.8998,-0.82423,1.2467,1.616,0.78116,-0.069697,-1.1293,-0.98477,-0.053643,0.7651,0.71694,-0.10181,-0.16602,-0.82423,-0.35867,0.28349,-0.14997
YLR121C,2.4065,1.6512,1.1191,-0.33996,-0.90641,-0.49444,1.0848,1.3251,0.77578,0.19217,-0.90641,-1.0781,-0.099642,0.68996,0.31232,-0.42578,-1.1639,-1.3527,-0.80342,-0.25413,-0.20263
YLR234W,0.11924,1.9886,0.94606,-0.92326,-2.2534,-0.52783,0.22709,1.0539,1.3055,-0.02455,-0.70757,-1.0311,-0.096447,0.58657,0.83821,0.37088,-0.95921,-0.88731,-0.52783,-0.31214,0.15519
YLR386W,0.049959,1.8511,0.54438,-1.6805,-1.398,-1.0095,1.2507,1.7804,0.57969,0.47375,-0.79762,-0.26788,-0.37383,1.0035,0.89753,-0.47978,0.19122,-0.79762,-0.40914,0.15591,-0.55041
YML027W,2.1153,1.2231,0.3639,-0.61094,-2.0484,-1.6849,1.0248,1.3057,0.99177,0.44652,-0.79269,-0.9414,0.2152,0.81002,0.5787,-0.049165,-0.56137,-0.79269,-0.41267,0.066494,0.13259
YML060W,1.2192,2.1138,1.1101,-0.94088,-0.91906,-0.56996,1.5247,1.7865,0.78283,0.32463,-0.91906,-0.87543,-0.48268,0.71737,0.21553,-0.59178,-0.54814,-1.1809,-0.9627,-0.30813,-0.6136
YPL057C,0.47347,0.91634,0.86714,-1.0028,-2.0853,-1.6425,1.1132,1.6791,0.76872,0.57189,-1.175,-0.75672,-0.11702,0.74412,0.71951,-0.14162,-0.11702,-0.90434,-0.26464,0.42427,0.030605
YPL255W,0.024825,1.0869,-0.10793,-1.878,-1.4798,-0.81597,1.3967,2.0162,0.86562,0.29034,-0.81597,-0.72747,-0.68321,0.55585,0.82137,-0.019428,-0.19644,-0.59471,0.069077,0.069077,-0.68321
YBR275C,-0.48698,1.2451,0.61525,-1.5262,-1.3688,-0.95936,1.3396,1.9064,0.39481,0.23734,-0.8019,-0.45549,-0.48698,0.61525,0.61525,-0.36101,0.11138,-0.86489,-0.61295,-0.17206,-0.8019
YCL040W,1.6431,0.95314,0.50962,-1.2398,-1.8804,-1.5355,-1.1659,-0.15565,-0.0078126,0.26323,-0.82093,-0.25421,0.3125,1.101,0.73138,0.26323,0.18931,0.4357,0.73138,0.58354,1.3967
YCR065W,1.0102,1.3997,0.13362,-1.936,-2.1308,-1.4734,0.54754,1.3997,1.1075,0.35275,-0.81596,-0.88901,-0.30465,0.83972,0.83972,0.10927,-0.036819,-0.52378,-0.20726,0.23101,0.79102
YDR400W,1.0287,2.3187,1.2531,-1.4672,-0.62586,-0.62586,1.1129,1.6177,0.63612,0.29959,-1.1867,-0.70999,-0.37346,0.83242,0.74829,-0.51368,-0.59781,-1.1026,-0.6539,-0.17716,-0.23324
YDR503C,1.5361,2.2141,0.41397,-1.5031,-1.2693,-1.0121,0.90491,1.5361,-0.21725,0.4841,-1.0589,-0.56792,-0.12373,1.2088,0.92829,-0.21725,-0.12373,-0.5913,-0.31076,0.46073,0.22694
YER095W,1.2332,1.378,1.0521,-0.95801,-1.5556,-1.791,0.56314,1.2875,0.6718,0.4726,-0.86746,-1.1391,-0.16121,1.197,0.96154,0.14664,0.019876,-0.36041,-0.41474,0.32773,0.50882
YGR153W,-0.75627,0.91334,0.43631,-0.84571,-0.99478,-1.0246,1.3606,2.3146,0.58538,-0.10035,-1.2035,-1.7401,-0.69664,0.91334,-0.040722,-0.57738,-0.78608,-1.77,-1.4122,-0.18979,-0.10035
YHR143W,0.44203,-0.63478,-1.1093,-1.9488,-1.9853,-2.1496,0.42378,1.0626,0.46028,0.36903,-0.28801,-0.47052,0.40553,1.1903,0.71579,0.56979,0.71579,0.27777,0.13176,0.58804,0.80705
YHR188C,0.84554,1.2318,1.0387,-2.2929,-1.472,-0.7478,0.073013,1.5698,0.74897,0.70069,-0.40982,-0.1684,0.16958,1.3284,0.79726,-0.31325,-0.31325,-0.36153,-0.1684,0.02473,0.89382
YJL019W,0.74188,1.8322,0.85467,-1.5516,-1.2132,-1.1756,0.55389,1.2307,0.47869,0.62908,-0.68685,-0.31087,-0.34847,0.47869,0.74188,-0.23568,0.1779,-0.16048,-0.047686,0.3283,0.14031
YLL022C,0.16049,1.5364,0.63906,-1.4547,-1.3649,-0.28816,1.3569,1.7158,0.96807,0.28014,-0.76672,-1.1256,-0.19843,0.96807,0.66897,-0.1087,-1.0957,-0.94619,-0.79663,-0.25825,0.22031
YLR183C,1.3886,1.7425,0.27802,-1.6136,-2.1384,-1.04,0.97366,1.3642,0.5343,0.021729,-1.1011,-0.84477,-0.0637,0.79059,0.70516,0.094954,-0.0637,-0.55187,-0.23456,0.40006,0.25361
YNL072W,1.617,2.3652,1.0291,-1.1621,-1.4293,-0.25353,1.1093,1.3231,0.46796,-0.11992,-1.2155,-1.2155,-0.52075,0.5214,0.38779,-0.14664,-1.1086,-0.86813,-0.41386,0.040409,-0.22681
YNL312W,0.91089,1.7225,0.82186,-1.3997,-1.7558,-1.0063,1.178,1.5051,0.60032,0.27734,-1.0788,-0.79929,-0.095341,1.0289,0.64173,0.0081807,-0.21957,-1.0353,-0.58189,0.09928,0.26284
YOL019W,1.1213,1.6588,1.0647,-0.66102,-2.5847,-0.57615,0.83835,0.92322,1.2344,0.27255,-1.2268,-0.83076,0.38571,0.66861,0.61203,-0.20838,-1.0571,-1.142,-0.29325,-0.12351,0.30084
YDR348C,1.2289,1.8849,1.1693,-1.3351,-0.67919,-0.38104,0.9308,0.9308,0.57302,0.45376,-0.91771,-0.5003,-0.26179,0.21525,0.15562,-0.44067,-0.26179,-0.55993,-0.61956,-0.55993,-0.55993
YJL091C,-1.7895,0.2502,0.8501,-1.7595,-0.9496,-1.3095,0.73012,1.75,0.34019,0.43017,-0.61965,0.010242,-0.16973,1.0901,1.0601,-0.049748,0.91009,-0.10974,0.010242,0.73012,0.64014
YKL042W,1.6561,2.1672,0.58001,-0.71124,-1.5183,-1.33,1.0373,1.4408,1.0373,-0.20012,-0.60363,-1.1148,-0.52293,0.60691,0.1765,-0.22702,-0.52293,-1.1955,-0.57673,-0.36152,-0.30772
YMR076C,1.2238,1.8306,0.52039,-1.0933,-1.9621,-1.3691,0.93415,1.5134,0.6721,-0.045076,-1.0795,-1.1208,-0.30712,0.60314,0.6721,-0.07266,-0.017492,-0.73467,-0.43125,0.24455,0.037675
YNL289W,1.5153,1.333,0.65569,-0.97241,-1.9623,-2.2358,0.33007,1.2809,1.0725,0.51241,-0.69889,-1.1027,-0.46444,0.57754,0.66871,0.082596,-0.1779,-0.54259,-0.50352,0.030497,0.069571
YOR074C,1.0013,1.6643,0.98776,-1.2313,-2.0026,-1.2043,0.86598,1.5019,0.67655,0.094717,-1.2313,-1.2719,-0.3924,0.7442,0.62242,-0.10825,-0.20296,-0.71714,-0.3924,0.25709,0.27062
YPL208W,-0.51678,1.2899,0.40301,-1.9622,-0.71388,-1.5351,1.1914,1.6184,-0.056886,0.9943,-0.64818,0.0088133,0.14021,1.1257,1.2242,-0.18828,0.43586,-0.12259,-0.15543,0.53441,0.074513
YPL241C,0.47641,1.8462,0.35979,-1.2581,-1.5746,-1.0396,1.5019,2.0165,0.68003,0.4579,-1.2359,-0.77864,-0.32882,0.84663,0.59488,-0.42137,-0.084474,-0.8897,-0.64166,0.29685,-0.0011739
YPL256C,1.0941,0.82834,-0.019443,-1.6897,-2.4742,-2.1452,0.66384,1.3724,0.82834,0.49935,-0.74069,-0.90519,-0.04475,0.80303,0.75242,0.25893,0.18301,-0.27251,-0.27251,0.33485,0.39812
YBR042C,-0.63814,1.0711,0.23837,-2.3912,-0.55049,-0.50666,1.597,1.6408,-0.06841,0.45749,-0.72579,0.36984,0.063066,0.85192,0.58897,-0.81344,0.15072,0.01924,-0.11224,0.41367,-0.59432
YDL010W,1.1064,1.9978,1.0277,-1.4894,-0.57173,-0.72905,1.0539,1.5259,0.13622,-0.38819,-1.201,-0.96503,-0.83393,0.16244,-0.1522,-1.0437,-0.62417,-1.1223,-0.91259,-0.54551,-0.33574
YDL197C,0.97371,1.9811,0.88736,-1.2714,-2.1924,-1.3002,0.54197,1.2903,1.2903,0.11022,-0.63814,-0.98354,-0.52301,0.59953,0.8298,0.28292,-0.40788,-0.40788,0.081435,-0.17761,0.11022
YDL211C,1.2904,1.5394,0.70929,-0.84022,-1.8087,-1.2829,0.95832,1.4564,0.93065,0.62628,-0.97856,-0.97856,-0.42517,0.43259,0.62628,-0.037793,-0.42517,-0.6742,-0.28682,-0.037793,-0.20381
YER104W,1.2061,2.9963,0.96414,-1.2615,-0.051924,-0.63253,0.91575,1.5931,0.38353,0.72222,-0.97122,-0.29384,-0.53576,0.38353,0.38353,-0.7293,-0.43899,-1.2615,-0.87445,-0.34223,-0.10031
YGR189C,1.8389,1.1318,1.4012,-0.24886,-1.2591,-0.92233,0.72768,1.4685,0.59299,0.52564,-0.68662,-0.65294,0.35727,1.1318,-0.11416,-0.65294,-0.82131,-1.4611,-1.2591,-0.48457,0.08788
YHR154W,1.4099,1.8016,0.41438,-1.2829,-1.9847,-1.5441,0.75711,1.361,0.52862,0.16957,-0.9239,-1.0871,-0.56485,0.62655,0.74079,0.20221,0.022689,-0.58117,-0.48325,0.23486,0.15325
YIL140W,1.1584,0.90945,-0.071799,-1.6535,-2.1808,-1.9318,0.48473,1.2756,0.71906,0.20647,-1.0091,-1.0677,0.0014288,0.99732,0.89481,0.33828,0.074656,-0.32077,-0.18896,0.6019,0.82158
YJL187C,0.41917,1.3895,0.2876,-1.5543,-2.3602,-1.8339,0.66586,1.4388,0.86321,0.46851,-0.73204,-0.84716,-0.12354,0.91255,1.0277,0.33694,0.05736,-0.35379,-0.22222,0.33694,0.32049
YMR078C,0.15223,1.5363,1.223,-1.0491,-1.7281,-1.3102,1.3274,1.6669,0.96181,0.5962,-0.86627,-1.1013,-0.60511,0.70066,0.779,-0.030574,0.073887,-0.73569,-0.52677,-0.05669,-0.34396
YMR199W,1.1963,0.9931,0.64209,-0.98363,-2.0921,-2.1475,0.97462,1.5104,0.80835,0.51277,-1.0575,-0.85431,-0.096876,0.73446,0.58667,-0.059928,-0.13382,-0.68805,-0.33704,0.21718,0.013968
YNL055C,2.8638,1.4932,0.9348,-0.74041,-0.53736,0.071813,-0.08048,0.68098,0.73175,0.63022,-0.18201,-0.18201,0.52869,1.2394,-0.28354,-0.63888,-0.94347,-0.94347,-0.43583,-0.79118,0.32563
YNL165W,1.3014,2.4604,0.87637,-0.86223,-0.55315,-0.8236,1.3014,1.765,0.76046,0.56728,-0.66906,-0.86223,-0.8236,0.49001,0.52865,-0.35997,-0.51451,-1.4031,-1.094,-0.59178,-0.12816
YOL007C,1.1751,1.2687,0.43944,-1.2325,-2.1554,-2.1421,0.34581,1.3624,1.0413,0.66682,-0.60386,-0.9115,-0.082211,0.92096,0.69358,0.14517,-0.05546,-0.44335,-0.55036,0.15855,0.39931
YOR114W,1.6894,2.5609,0.74212,-0.56514,-1.1904,-1.0388,0.42004,1.3484,0.79896,0.28742,-1.1714,-1.0956,-0.71671,0.53372,0.47688,-0.072549,-0.35674,-0.73565,-0.60303,-0.28095,0.17375
YOR176W,-0.64419,0.59786,0.56133,-1.6305,-1.6671,-1.0826,0.85358,1.8399,0.78052,0.63439,-1.1191,-0.46154,-0.13276,0.92664,0.85358,-0.35194,0.086427,-0.46154,-0.38848,0.26908,0.9997
YOR321W,0.523,1.5484,1.1838,-1.4367,-1.6418,-1.6646,0.27234,1.4573,0.61415,0.63694,-0.98097,-0.59358,-0.32014,1.1155,1.0699,0.090038,0.11283,-0.36571,-0.2062,0.36349,0.523
YHR110W,1.0545,1.8342,1.1214,-1.4403,-1.5962,-1.3957,0.74269,1.3664,0.20808,-0.036944,-1.5517,-1.0616,-0.50472,0.87634,0.34173,-0.23742,-0.10377,-0.66065,-0.50472,0.052157,0.67586
YIL132C,0.42913,2.0708,0.92878,-0.67721,-0.74859,-1.4624,0.25069,1.357,0.71464,0.67896,-1.3196,-1.0698,-0.85566,0.46482,0.60758,-0.28464,0.14363,-0.67721,-0.49877,-0.24895,-0.60584
YKL089W,0.86858,2.2064,1.1553,-0.62851,-1.3293,-1.1382,1.3782,2.079,0.61375,0.48634,-0.91519,-1.4248,-0.94704,0.23152,0.1041,-0.40554,-0.66037,-1.0426,-0.91519,-0.53295,-0.46925
YKL092C,-0.7998,0.40179,0.51808,-1.7688,-1.6526,-1.4975,1.4871,1.9135,0.091703,0.36303,-0.87733,-0.72228,-0.72228,0.5956,0.55684,-0.64476,0.98321,-0.33467,-0.29591,0.47932,-0.606
YKL165C,0.087571,1.5181,1.4059,-1.2588,-1.3991,-1.904,0.45222,1.3779,0.36807,0.70467,-0.66978,-0.64173,-0.55758,0.64857,0.67662,-0.080729,0.45222,-0.13683,-0.24903,0.34002,0.56442
YML100W,0.46059,-0.56495,-1.0247,-1.7791,-2.1209,-1.5669,-0.5178,0.7317,0.48416,-0.034501,-0.82428,-0.54137,0.14232,1.1914,1.215,0.74349,0.49595,0.49595,0.89673,1.1561,1.4154
YPL124W,1.5828,2.2376,1.2554,-0.42538,-1.4076,-1.1457,1.1681,1.3645,0.46957,-0.2071,-0.7528,-1.4731,-1.0147,0.22946,-0.032476,-0.57818,-0.64366,-0.92742,-0.84011,-0.51269,-0.40355
YBR161W,1.1219,1.9101,0.84039,-1.4679,-1.2709,-1.6368,0.61519,1.4315,0.44628,0.30553,-0.82048,-0.82048,-0.62343,0.98114,0.69964,-0.14487,-0.06042,-0.67973,-0.37007,0.24923,0.24923
YDL101C,1.8324,2.1246,0.59599,-0.68536,-0.91016,-1.4722,0.68591,1.4502,0.39367,0.34871,-0.46056,-0.93264,-0.77528,0.57351,0.52855,-0.033446,-0.055925,-0.61792,-0.7528,-0.14584,-0.055925
YDR518W,1.0951,1.9859,1.524,-1.1152,-1.2802,-1.5441,-0.2245,1.1281,0.50129,0.66624,-1.0163,-0.65337,-0.29048,0.73222,0.53428,-0.25749,0.23737,-0.35646,-0.5544,0.10541,0.23737
YGL027C,-0.25085,1.3396,1.693,-1.7353,-0.99306,-1.1698,0.66808,1.7637,0.98617,0.70342,-1.1698,-0.81635,-0.99306,0.73876,0.70342,-0.32154,-0.038792,-0.781,-0.71032,-0.14482,-0.038792
YJL173C,1.4761,2.9078,0.83974,-0.86468,-0.38744,-0.38744,0.97609,1.6124,0.2716,-0.11474,-1.0465,-0.95558,-0.72833,0.74883,-0.36472,-1.251,-1.0465,-1.7055,-1.4328,-0.54652,-0.20564
YJR116W,0.39467,1.6581,0.88059,-0.67437,-1.2575,0.34607,0.68622,1.8038,1.6095,0.97777,-0.33422,-0.52859,-0.57718,0.34607,1.0264,0.054518,-1.0631,-0.82014,-0.43141,-0.28563,0.29748
YLR383W,0.5513,2.1942,1.2668,-0.87962,-1.3036,-1.6216,0.68379,1.6642,0.78978,0.4453,-0.64113,-1.1181,-1.1181,0.4983,0.68379,-0.084666,-0.11116,-0.77363,-0.74713,-0.29665,-0.56164
YNL263C,-0.32945,0.90715,1.3828,-1.2807,-1.0904,-1.138,0.38397,1.4779,0.81202,0.90715,-0.47213,-0.42457,0.24129,1.573,0.57422,-0.56726,-0.18677,-0.7575,-0.7575,-0.23433,0.90715
YOR008C,1.9186,1.3149,1.0734,-1.9451,-1.0396,-1.3414,0.10749,0.83194,0.2886,0.65083,-0.79807,-0.13399,-0.13399,0.77157,0.2886,-0.25474,-0.073623,-0.013252,-0.25474,0.047119,0.53009
YEL047C,1.8005,2.0946,1.461,-0.98302,-1.4582,-1.594,-0.28149,0.71422,0.35214,0.3974,-0.77935,-0.55305,-0.32675,0.60107,0.85,0.080584,-0.12308,-0.41727,-0.34938,0.10321,0.21636
YKL101W,0.15843,1.2313,0.373,-1.3436,-2.2214,-2.1824,0.50955,1.6409,1.0167,0.54856,-0.8169,-1.1875,-0.50479,0.76314,0.86067,0.17794,0.021885,-0.56331,-0.56331,0.17794,0.11942
YKR013W,2.0631,0.95678,0.95678,-0.1196,-1.495,-1.7342,-0.26909,0.86708,1.1362,0.71759,-0.029899,-0.98668,2.43E-17,0.74749,-0.059799,0.029899,-0.80728,-1.0465,-1.196,-0.98668,0.38869
YLR042C,-1.498,-0.76886,-1.1074,-1.5371,-1.7584,-1.9668,0.14259,1.4447,1.4837,1.041,0.11655,-0.39126,0.19468,1.1973,1.0541,0.57228,0.12957,-0.20897,-0.31313,0.2728,0.46811
YML061C,-0.16356,1.8147,1.2111,-0.86767,-1.3706,-1.5718,1.01,1.58,0.74173,1.1106,-0.80061,-1.0353,-1.0018,0.40644,0.90938,0.0040889,0.27232,-0.39826,-0.83414,-0.23062,-0.59944
YDL093W,0.24188,1.6432,1.5893,-1.5098,-1.3212,-1.7524,-0.027606,1.266,0.43053,0.56527,-0.67439,-0.48574,-0.56659,0.78087,0.99646,-0.081505,0.37663,-0.2432,-0.32405,0.29578,0.34968
YFL052W,-0.86277,-0.38225,0.098267,-0.97365,-1.7868,-1.4542,-1.2324,1.1702,0.50486,0.13523,-0.78884,-0.38225,-0.34529,1.0593,1.4289,0.024341,0.32004,0.4679,1.1332,1.8355,1.4289
YGL175C,-1.2743,0.97982,0.97982,-0.82344,-1.4245,-1.5748,0.72937,1.3305,1.3305,0.92973,-0.67317,-1.1741,-1.2242,0.42883,1.08,0.17837,0.27855,-0.87353,-0.27244,-0.47281,-0.5229
YLR151C,0.73234,2.6331,1.8609,-0.21804,-0.45563,-1.3763,0.46505,1.2966,0.19775,-0.010141,-0.87142,-0.75262,-1.1684,0.28685,0.16805,-0.66352,0.019558,-0.39623,-0.45563,-0.099239,-0.60413
YLR381W,0.99227,1.9488,0.99227,-1.0404,-1.5187,-1.967,-0.20341,1.2912,0.60367,1.1118,-0.50233,-0.56211,-0.71157,0.63356,1.052,0.15529,0.45421,-0.053951,-0.083843,0.33464,0.065616
YPL163C,0.75631,0.65211,0.33953,-1.2026,-2.2445,-2.5988,0.1103,1.2981,0.90218,0.69379,-0.16061,-0.72327,-0.24397,0.77715,0.40204,0.25617,0.089456,-0.49404,-0.76495,-0.20229,0.4854
YAL034W-A,0.27633,2.2071,1.3328,-0.087965,-0.92585,-1.2537,1.1142,2.2436,0.27633,0.2399,-0.85299,-1.5087,-1.1444,0.27633,-0.051535,-0.48869,-0.23368,-1.1809,-0.70727,-0.59798,-1.108
YAL053W,0.44636,1.2468,1.8653,-0.17215,-0.39045,-0.86343,0.66465,1.3559,0.51912,0.84657,-0.4996,-0.2813,-0.026622,0.73742,0.046144,-0.89981,-0.20854,-0.79066,-0.86343,-0.35407,-0.35407
YDR263C,0.3001,1.6231,0.87342,-1.5962,-0.71422,-1.1552,0.47651,1.6672,0.2119,0.47651,-0.58192,-0.36141,-0.75833,0.3001,0.60881,-0.40552,0.079597,-0.67012,-0.89063,-0.052706,-0.80243
YDR501W,1.0752,2.406,0.94926,-0.50753,-1.4068,-1.6406,-0.16581,1.0212,0.84135,0.22986,-0.79529,-1.2269,-0.65141,0.37374,0.75142,0.22986,-0.11186,-0.65141,-0.72335,-0.16581,0.014037
YER001W,0.93458,1.1283,0.99917,-1.0677,-1.7943,-2.198,0.46631,1.5159,1.1929,0.69237,-0.74475,-1.2453,-0.68016,0.56319,0.64393,0.078768,0.12721,-0.50254,-0.77704,-0.098854,0.06262
YFR053C,0.23779,0.02273,-0.55076,-1.6081,-1.9486,-1.9666,-1.0884,0.63206,0.54245,0.3274,-0.87335,-0.51492,0.02273,1.0263,0.95465,0.45285,0.75751,0.66791,0.90089,1.0622,1.2414
YKL067W,1.0856,1.12,1.6704,-0.66866,-0.56547,-1.5974,0.46647,1.292,-0.22149,0.36328,-1.735,-1.1158,-1.3222,0.39767,0.12249,-0.56547,0.53527,-0.46227,-0.87505,-0.015102,0.43207
YLR050C,1.7437,2.4061,1.9265,-0.63175,-0.17493,-1.0886,-0.10641,0.89861,0.41894,0.37326,-1.0429,-1.4084,-0.88301,0.44178,0.053482,-0.54039,-0.60891,-0.97437,-1.0657,-0.6546,-0.10641
YNL300W,0.69433,1.2397,0.57314,-0.99021,-2.2263,-2.8929,-0.52969,1.167,0.98518,0.69433,-0.069167,-0.78418,-0.5418,0.67009,0.79128,0.39135,0.28228,-0.14188,-0.36002,0.20957,0.43983
